Date,Year,Month,Day,Category,Product Name,Sales Channel,Payment Method,Price IR,Qty,Discount IR,Revenue IR,Price,Discount,Revenue
06-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,3,0,285000,5.456947556,0,16.37084267
06-09-2022,2022,9,Tuesday,Film,Instax Square Film (10s),Shopee Mall,Paylater,150000,5,0,750000,8.616232983,0,43.08116491
06-09-2022,2022,9,Tuesday,Camera,Instax Mini Evo,Website,E-Wallet,2900000,1,0,2900000,166.5805043,0,166.5805043
06-09-2022,2022,9,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,4,0,740000,10.62668735,0,42.50674938
06-09-2022,2022,9,Tuesday,Accessories,Acrylic Frame,Surabaya Branch,Paylater,50000,1,0,50000,2.872077661,0,2.872077661
06-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Shopee Mall,Credit Card,95000,3,0,285000,5.456947556,0,16.37084267
06-09-2022,2022,9,Tuesday,Film,Instax Square Film (10s),Jakarta Official Store,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
06-09-2022,2022,9,Tuesday,Accessories,Camera Case / Bag,Website,Credit Card,150000,3,0,450000,8.616232983,0,25.84869895
06-09-2022,2022,9,Tuesday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
06-09-2022,2022,9,Tuesday,Film,Instax Square Film (10s),Website,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
06-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Paylater,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
06-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet,95000,1,0,95000,5.456947556,0,5.456947556
06-09-2022,2022,9,Tuesday,Film,Instax Square Film (10s),Tokopedia Official,Credit Card,150000,3,0,450000,8.616232983,0,25.84869895
07-09-2022,2022,9,Wednesday,Camera,Instax Mini Evo,Surabaya Branch,Credit Card,2900000,1,0,2900000,166.5805043,0,166.5805043
07-09-2022,2022,9,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,Paylater,150000,3,0,450000,8.616232983,0,25.84869895
07-09-2022,2022,9,Wednesday,Accessories,Instax Photo Album,Tokopedia Official,Credit Card,75000,2,0,150000,4.308116491,0,8.616232983
07-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Website,Credit Card,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
07-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
07-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Jakarta Official Store,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
07-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Website,Credit Card,95000,3,0,285000,5.456947556,0,16.37084267
07-09-2022,2022,9,Wednesday,Accessories,Camera Case / Bag,Website,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
07-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
08-09-2022,2022,9,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
08-09-2022,2022,9,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,3,0,285000,5.456947556,0,16.37084267
08-09-2022,2022,9,Thursday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
08-09-2022,2022,9,Thursday,Camera,Instax Square SQ1,Surabaya Branch,Bank Transfer,1900000,1,0,1900000,109.1389511,0,109.1389511
08-09-2022,2022,9,Thursday,Accessories,Instax Photo Album,Shopee Mall,Credit Card,75000,2,0,150000,4.308116491,0,8.616232983
08-09-2022,2022,9,Thursday,Film,Instax Mini Film (10s),Surabaya Branch,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
08-09-2022,2022,9,Thursday,Accessories,Camera Case / Bag,Surabaya Branch,Paylater,150000,5,0,750000,8.616232983,0,43.08116491
08-09-2022,2022,9,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Bank Transfer,95000,4,0,380000,5.456947556,0,21.82779022
09-09-2022,2022,9,Friday,Accessories,Instax Photo Album,Tokopedia Official,Paylater,75000,1,3750,71250,4.308116491,0.215405825,4.092710667
09-09-2022,2022,9,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,2,38000,152000,5.456947556,2.182779022,8.731116089
09-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Tokopedia Official,Bank Transfer,185000,3,27750,527250,10.62668735,1.594003102,30.28605894
09-09-2022,2022,9,Friday,Film,Instax Square Film (10s),Website,Paylater,150000,1,15000,135000,8.616232983,0.861623298,7.754609685
09-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
09-09-2022,2022,9,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Credit Card,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
09-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,3,55500,499500,10.62668735,3.188006204,28.69205583
09-09-2022,2022,9,Friday,Film,Instax Mini Film (10s),Tokopedia Official,Bank Transfer,95000,2,9500,180500,5.456947556,0.545694756,10.36820036
10-09-2022,2022,9,Saturday,Film,Instax Mini Film (10s),Website,Bank Transfer,95000,2,0,190000,5.456947556,0,10.91389511
10-09-2022,2022,9,Saturday,Film,Instax Mini Film (20s),Tokopedia Official,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
10-09-2022,2022,9,Saturday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,3,0,555000,10.62668735,0,31.88006204
10-09-2022,2022,9,Saturday,Accessories,Instax Photo Album,Jakarta Official Store,E-Wallet,75000,1,3750,71250,4.308116491,0.215405825,4.092710667
10-09-2022,2022,9,Saturday,Accessories,Acrylic Frame,Website,E-Wallet,50000,2,0,100000,2.872077661,0,5.744155322
11-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
11-09-2022,2022,9,Sunday,Film,Instax Square Film (10s),Website,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
11-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
11-09-2022,2022,9,Sunday,Accessories,Instax Photo Album,Jakarta Official Store,Paylater,75000,4,0,300000,4.308116491,0,17.23246597
11-09-2022,2022,9,Sunday,Accessories,Camera Case / Bag,Surabaya Branch,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
12-09-2022,2022,9,Monday,Film,Instax Mini Film (10s),Website,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
12-09-2022,2022,9,Monday,Camera,Instax Square SQ1,Shopee Mall,Credit Card,1900000,1,0,1900000,109.1389511,0,109.1389511
12-09-2022,2022,9,Monday,Film,Instax Mini Film (10s),Tokopedia Official,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
13-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
13-09-2022,2022,9,Tuesday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,2,0,370000,10.62668735,0,21.25337469
13-09-2022,2022,9,Tuesday,Film,Instax Mini Film (20s),Website,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
13-09-2022,2022,9,Tuesday,Film,Instax Square Film (10s),Website,E-Wallet,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
13-09-2022,2022,9,Tuesday,Accessories,Acrylic Frame,Website,Credit Card,50000,1,2500,47500,2.872077661,0.143603883,2.728473778
13-09-2022,2022,9,Tuesday,Camera,Instax Mini Evo,Jakarta Official Store,Paylater,2900000,1,0,2900000,166.5805043,0,166.5805043
13-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,2,0,190000,5.456947556,0,10.91389511
13-09-2022,2022,9,Tuesday,Camera,Instax Mini 11,Surabaya Branch,Bank Transfer,1100000,2,0,2200000,63.18570854,0,126.3714171
13-09-2022,2022,9,Tuesday,Film,Instax Mini Film (20s),Tokopedia Official,Bank Transfer,185000,1,9250,175750,10.62668735,0.531334367,10.09535298
13-09-2022,2022,9,Tuesday,Film,Instax Mini Film (20s),Shopee Mall,Credit Card,185000,3,0,555000,10.62668735,0,31.88006204
14-09-2022,2022,9,Wednesday,Film,Instax Mini Film (20s),Tokopedia Official,Credit Card,185000,3,27750,527250,10.62668735,1.594003102,30.28605894
14-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,E-Wallet,95000,1,0,95000,5.456947556,0,5.456947556
15-09-2022,2022,9,Thursday,Film,Instax Mini Film (10s),Tokopedia Official,Credit Card,95000,2,0,190000,5.456947556,0,10.91389511
15-09-2022,2022,9,Thursday,Accessories,Acrylic Frame,Jakarta Official Store,E-Wallet,50000,1,0,50000,2.872077661,0,2.872077661
15-09-2022,2022,9,Thursday,Film,Instax Square Film (10s),Shopee Mall,Credit Card,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
15-09-2022,2022,9,Thursday,Accessories,Acrylic Frame,Tokopedia Official,Bank Transfer,50000,1,0,50000,2.872077661,0,2.872077661
15-09-2022,2022,9,Thursday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,2,0,370000,10.62668735,0,21.25337469
15-09-2022,2022,9,Thursday,Camera,Instax Mini 11,Shopee Mall,E-Wallet,1100000,1,0,1100000,63.18570854,0,63.18570854
15-09-2022,2022,9,Thursday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet,95000,4,0,380000,5.456947556,0,21.82779022
16-09-2022,2022,9,Friday,Accessories,Instax Photo Album,Jakarta Official Store,Bank Transfer,75000,2,0,150000,4.308116491,0,8.616232983
16-09-2022,2022,9,Friday,Camera,Instax Wide 300,Shopee Mall,Bank Transfer,1800000,1,0,1800000,103.3947958,0,103.3947958
16-09-2022,2022,9,Friday,Accessories,Camera Case / Bag,Surabaya Branch,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
16-09-2022,2022,9,Friday,Camera,Instax Mini Evo,Tokopedia Official,Bank Transfer,2900000,1,0,2900000,166.5805043,0,166.5805043
16-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,5,0,925000,10.62668735,0,53.13343673
16-09-2022,2022,9,Friday,Accessories,Instax Photo Album,Tokopedia Official,Paylater,75000,2,0,150000,4.308116491,0,8.616232983
16-09-2022,2022,9,Friday,Camera,Instax Mini 11,Surabaya Branch,Paylater,1100000,1,0,1100000,63.18570854,0,63.18570854
16-09-2022,2022,9,Friday,Film,Instax Square Film (10s),Jakarta Official Store,Paylater,150000,5,0,750000,8.616232983,0,43.08116491
16-09-2022,2022,9,Friday,Camera,Instax Wide 300,Jakarta Official Store,Credit Card,1800000,2,0,3600000,103.3947958,0,206.7895916
16-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Website,Paylater,185000,4,0,740000,10.62668735,0,42.50674938
16-09-2022,2022,9,Friday,Film,Instax Mini Film (10s),Surabaya Branch,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
17-09-2022,2022,9,Saturday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet,95000,5,0,475000,5.456947556,0,27.28473778
17-09-2022,2022,9,Saturday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
17-09-2022,2022,9,Saturday,Accessories,Instax Photo Album,Surabaya Branch,E-Wallet,75000,1,0,75000,4.308116491,0,4.308116491
17-09-2022,2022,9,Saturday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,4,0,380000,5.456947556,0,21.82779022
17-09-2022,2022,9,Saturday,Camera,Instax Mini Evo,Shopee Mall,Bank Transfer,2900000,1,145000,2755000,166.5805043,8.329025217,158.2514791
17-09-2022,2022,9,Saturday,Film,Instax Square Film (10s),Shopee Mall,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
17-09-2022,2022,9,Saturday,Film,Instax Mini Film (20s),Jakarta Official Store,Bank Transfer,185000,5,0,925000,10.62668735,0,53.13343673
17-09-2022,2022,9,Saturday,Film,Instax Square Film (10s),Website,Credit Card,150000,4,0,600000,8.616232983,0,34.46493193
17-09-2022,2022,9,Saturday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,Paylater,185000,2,0,370000,10.62668735,0,21.25337469
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,E-Wallet,95000,5,0,475000,5.456947556,0,27.28473778
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Credit Card,185000,2,0,370000,10.62668735,0,21.25337469
18-09-2022,2022,9,Sunday,Camera,Instax Mini Evo,Jakarta Official Store,E-Wallet,2900000,1,0,2900000,166.5805043,0,166.5805043
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,1,0,185000,10.62668735,0,10.62668735
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Jakarta Official Store,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
18-09-2022,2022,9,Sunday,Camera,Instax Wide 300,Surabaya Branch,E-Wallet,1800000,1,0,1800000,103.3947958,0,103.3947958
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,5,0,925000,10.62668735,0,53.13343673
18-09-2022,2022,9,Sunday,Film,Instax Mini Film (20s),Tokopedia Official,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
18-09-2022,2022,9,Sunday,Film,Instax Square Film (10s),Website,Bank Transfer,150000,3,0,450000,8.616232983,0,25.84869895
18-09-2022,2022,9,Sunday,Accessories,Acrylic Frame,Shopee Mall,E-Wallet,50000,2,0,100000,2.872077661,0,5.744155322
18-09-2022,2022,9,Sunday,Accessories,Camera Case / Bag,Tokopedia Official,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
19-09-2022,2022,9,Monday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
19-09-2022,2022,9,Monday,Film,Instax Square Film (10s),Website,Paylater,150000,1,0,150000,8.616232983,0,8.616232983
19-09-2022,2022,9,Monday,Film,Instax Square Film (10s),Tokopedia Official,Credit Card,150000,2,0,300000,8.616232983,0,17.23246597
19-09-2022,2022,9,Monday,Accessories,Instax Photo Album,Shopee Mall,E-Wallet,75000,3,0,225000,4.308116491,0,12.92434947
19-09-2022,2022,9,Monday,Film,Instax Mini Film (10s),Shopee Mall,E-Wallet,95000,3,0,285000,5.456947556,0,16.37084267
19-09-2022,2022,9,Monday,Camera,Instax Mini 11,Surabaya Branch,Paylater,1100000,1,0,1100000,63.18570854,0,63.18570854
19-09-2022,2022,9,Monday,Camera,Instax Mini Evo,Tokopedia Official,Bank Transfer,2900000,2,0,5800000,166.5805043,0,333.1610087
20-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Jakarta Official Store,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
20-09-2022,2022,9,Tuesday,Accessories,Instax Photo Album,Tokopedia Official,E-Wallet,75000,3,0,225000,4.308116491,0,12.92434947
20-09-2022,2022,9,Tuesday,Accessories,Camera Case / Bag,Shopee Mall,E-Wallet,150000,2,0,300000,8.616232983,0,17.23246597
20-09-2022,2022,9,Tuesday,Accessories,Camera Case / Bag,Website,Bank Transfer,150000,5,37500,712500,8.616232983,2.154058246,40.92710667
21-09-2022,2022,9,Wednesday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
21-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Tokopedia Official,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
21-09-2022,2022,9,Wednesday,Film,Instax Mini Film (20s),Website,Credit Card,185000,1,0,185000,10.62668735,0,10.62668735
21-09-2022,2022,9,Wednesday,Accessories,Instax Photo Album,Surabaya Branch,Credit Card,75000,1,0,75000,4.308116491,0,4.308116491
21-09-2022,2022,9,Wednesday,Film,Instax Mini Film (10s),Website,E-Wallet,95000,2,0,190000,5.456947556,0,10.91389511
22-09-2022,2022,9,Thursday,Accessories,Camera Case / Bag,Shopee Mall,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
22-09-2022,2022,9,Thursday,Film,Instax Square Film (10s),Website,E-Wallet,150000,4,0,600000,8.616232983,0,34.46493193
22-09-2022,2022,9,Thursday,Film,Instax Mini Film (10s),Shopee Mall,Credit Card,95000,3,0,285000,5.456947556,0,16.37084267
22-09-2022,2022,9,Thursday,Camera,Instax Square SQ1,Jakarta Official Store,Credit Card,1900000,1,0,1900000,109.1389511,0,109.1389511
22-09-2022,2022,9,Thursday,Accessories,Camera Case / Bag,Website,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
22-09-2022,2022,9,Thursday,Film,Instax Square Film (10s),Surabaya Branch,E-Wallet,150000,1,0,150000,8.616232983,0,8.616232983
23-09-2022,2022,9,Friday,Accessories,Camera Case / Bag,Surabaya Branch,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
23-09-2022,2022,9,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,E-Wallet,95000,1,0,95000,5.456947556,0,5.456947556
23-09-2022,2022,9,Friday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
23-09-2022,2022,9,Friday,Film,Instax Square Film (10s),Tokopedia Official,E-Wallet,150000,3,0,450000,8.616232983,0,25.84869895
23-09-2022,2022,9,Friday,Accessories,Acrylic Frame,Website,E-Wallet,50000,4,0,200000,2.872077661,0,11.48831064
23-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Tokopedia Official,E-Wallet,185000,1,0,185000,10.62668735,0,10.62668735
23-09-2022,2022,9,Friday,Film,Instax Mini Film (10s),Jakarta Official Store,Bank Transfer,95000,5,0,475000,5.456947556,0,27.28473778
23-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Website,Paylater,185000,2,0,370000,10.62668735,0,21.25337469
23-09-2022,2022,9,Friday,Film,Instax Mini Film (20s),Surabaya Branch,E-Wallet,185000,4,0,740000,10.62668735,0,42.50674938
23-09-2022,2022,9,Friday,Film,Instax Square Film (10s),Shopee Mall,E-Wallet,150000,4,0,600000,8.616232983,0,34.46493193
24-09-2022,2022,9,Saturday,Film,Instax Mini Film (20s),Website,Credit Card,185000,4,0,740000,10.62668735,0,42.50674938
24-09-2022,2022,9,Saturday,Camera,Instax Wide 300,Shopee Mall,Bank Transfer,1800000,1,90000,1710000,103.3947958,5.16973979,98.22505601
24-09-2022,2022,9,Saturday,Accessories,Acrylic Frame,Shopee Mall,Credit Card,50000,3,0,150000,2.872077661,0,8.616232983
24-09-2022,2022,9,Saturday,Accessories,Instax Photo Album,Website,E-Wallet,75000,4,0,300000,4.308116491,0,17.23246597
24-09-2022,2022,9,Saturday,Film,Instax Mini Film (10s),Website,Paylater,95000,1,4750,90250,5.456947556,0.272847378,5.184100178
24-09-2022,2022,9,Saturday,Film,Instax Mini Film (20s),Surabaya Branch,Bank Transfer,185000,2,0,370000,10.62668735,0,21.25337469
24-09-2022,2022,9,Saturday,Film,Instax Square Film (10s),Surabaya Branch,Bank Transfer,150000,2,0,300000,8.616232983,0,17.23246597
25-09-2022,2022,9,Sunday,Film,Instax Square Film (10s),Tokopedia Official,Bank Transfer,150000,2,15000,285000,8.616232983,0.861623298,16.37084267
25-09-2022,2022,9,Sunday,Film,Instax Mini Film (10s),Surabaya Branch,Bank Transfer,95000,1,0,95000,5.456947556,0,5.456947556
25-09-2022,2022,9,Sunday,Camera,Instax Wide 300,Website,Credit Card,1800000,1,0,1800000,103.3947958,0,103.3947958
25-09-2022,2022,9,Sunday,Accessories,Acrylic Frame,Surabaya Branch,Paylater,50000,1,0,50000,2.872077661,0,2.872077661
25-09-2022,2022,9,Sunday,Accessories,Instax Photo Album,Jakarta Official Store,E-Wallet,75000,5,0,375000,4.308116491,0,21.54058246
25-09-2022,2022,9,Sunday,Accessories,Camera Case / Bag,Surabaya Branch,Paylater,150000,2,0,300000,8.616232983,0,17.23246597
25-09-2022,2022,9,Sunday,Accessories,Camera Case / Bag,Surabaya Branch,E-Wallet,150000,3,0,450000,8.616232983,0,25.84869895
25-09-2022,2022,9,Sunday,Film,Instax Square Film (10s),Surabaya Branch,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
26-09-2022,2022,9,Monday,Film,Instax Square Film (10s),Tokopedia Official,Paylater,150000,1,7500,142500,8.616232983,0.430811649,8.185421334
26-09-2022,2022,9,Monday,Accessories,Camera Case / Bag,Jakarta Official Store,Credit Card,150000,1,0,150000,8.616232983,0,8.616232983
26-09-2022,2022,9,Monday,Film,Instax Mini Film (20s),Shopee Mall,Bank Transfer,185000,3,0,555000,10.62668735,0,31.88006204
26-09-2022,2022,9,Monday,Film,Instax Mini Film (10s),Jakarta Official Store,Credit Card,95000,5,0,475000,5.456947556,0,27.28473778
26-09-2022,2022,9,Monday,Camera,Instax Mini 11,Tokopedia Official,E-Wallet,1100000,1,0,1100000,63.18570854,0,63.18570854
27-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Website,Credit Card,95000,1,0,95000,5.456947556,0,5.456947556
27-09-2022,2022,9,Tuesday,Accessories,Camera Case / Bag,Surabaya Branch,Bank Transfer,150000,1,0,150000,8.616232983,0,8.616232983
27-09-2022,2022,9,Tuesday,Film,Instax Mini Film (10s),Tokopedia Official,Paylater,95000,1,0,95000,5.456947556,0,5.456947556
